accident_id,city,state,latitude,longitude,accident_datetime,date,time,hour,day_of_week,month,year,severity,severity_label,vehicle_type,road_type,weather,casualties,fatalities,injured
ACC_008534,Kolkata,West Bengal,22.522406,88.280493,2021-06-28 22:38:44,2021-06-28,22:38:44,22,0,6,2021,1,Minor,Motorcycle,City Road,Clear,2,0,0
ACC_008535,Ahmedabad,Gujarat,22.994481,72.478538,2020-11-16 11:09:07,2020-11-16,11:09:07,11,0,11,2020,1,Minor,Car,City Road,Fog,3,0,0
ACC_008536,Pune,Maharashtra,18.567835,73.841747,2021-01-09 08:27:39,2021-01-09,08:27:39,8,5,1,2021,1,Minor,Car,City Road,Clear,0,1,2
ACC_008537,Bangalore,Karnataka,13.06601,77.534071,2020-03-17 07:58:14,2020-03-17,07:58:14,7,1,3,2020,1,Minor,Auto-rickshaw,City Road,Fog,0,0,2
ACC_008538,Chennai,Tamil Nadu,13.162597,80.309607,2021-04-01 08:33:13,2021-04-01,08:33:13,8,3,4,2021,3,Fatal,Motorcycle,Highway,Clear,2,1,3
ACC_008539,Delhi,Delhi,28.687693,77.118103,2023-08-23 14:31:02,2023-08-23,14:31:02,14,2,8,2023,1,Minor,Motorcycle,City Road,Clear,0,0,0
ACC_008540,Ahmedabad,Gujarat,23.071737,72.502208,2020-04-11 09:14:03,2020-04-11,09:14:03,9,5,4,2020,1,Minor,Car,Residential,Clear,2,0,0
ACC_008541,Pune,Maharashtra,18.58995,73.866499,2022-10-06 14:45:29,2022-10-06,14:45:29,14,3,10,2022,1,Minor,Truck,Residential,Rain,1,0,3
ACC_008542,Surat,Gujarat,21.20956,72.767906,2021-01-13 17:18:24,2021-01-13,17:18:24,17,2,1,2021,1,Minor,Motorcycle,City Road,Clear,1,0,2
ACC_008543,Kolkata,West Bengal,22.490222,88.291277,2020-09-27 00:51:48,2020-09-27,00:51:48,0,6,9,2020,1,Minor,Bus,Highway,Clear,4,0,0
ACC_008544,Surat,Gujarat,21.241794,72.859339,2022-03-02 07:15:58,2022-03-02,07:15:58,7,2,3,2022,1,Minor,Car,City Road,Clear,1,0,1
ACC_008545,Kolkata,West Bengal,22.501083,88.431208,2021-07-09 09:14:11,2021-07-09,09:14:11,9,4,7,2021,2,Serious,Auto-rickshaw,Highway,Clear,2,0,4
ACC_008546,Ahmedabad,Gujarat,22.958043,72.534509,2022-09-20 21:30:09,2022-09-20,21:30:09,21,1,9,2022,1,Minor,Motorcycle,City Road,Rain,1,0,3
ACC_008547,Ahmedabad,Gujarat,22.992879,72.599108,2022-09-25 09:40:13,2022-09-25,09:40:13,9,6,9,2022,1,Minor,Motorcycle,Highway,Clear,1,0,2
ACC_008548,Chennai,Tamil Nadu,13.074147,80.215858,2021-10-28 05:33:43,2021-10-28,05:33:43,5,3,10,2021,2,Serious,Car,City Road,Rain,0,0,2
ACC_008549,Kolkata,West Bengal,22.492867,88.360878,2023-12-04 07:46:27,2023-12-04,07:46:27,7,0,12,2023,2,Serious,Motorcycle,City Road,Rain,3,0,4
ACC_008550,Chennai,Tamil Nadu,13.181862,80.247615,2022-02-01 12:20:43,2022-02-01,12:20:43,12,1,2,2022,1,Minor,Car,City Road,Rain,1,0,0
ACC_008551,Jaipur,Rajasthan,26.815548,75.824652,2020-02-13 17:42:36,2020-02-13,17:42:36,17,3,2,2020,1,Minor,Motorcycle,City Road,Clear,0,0,1
ACC_008552,Delhi,Delhi,28.760183,77.077913,2022-09-09 12:23:08,2022-09-09,12:23:08,12,4,9,2022,1,Minor,Auto-rickshaw,Highway,Clear,0,1,0
ACC_008553,Mumbai,Maharashtra,19.015594,72.806094,2020-06-14 13:25:12,2020-06-14,13:25:12,13,6,6,2020,1,Minor,Motorcycle,City Road,Rain,1,0,1
ACC_008554,Pune,Maharashtra,18.483948,73.850524,2020-06-05 16:41:29,2020-06-05,16:41:29,16,4,6,2020,1,Minor,Car,City Road,Rain,1,0,2
ACC_008555,Bangalore,Karnataka,12.917053,77.686329,2022-02-17 10:40:20,2022-02-17,10:40:20,10,3,2,2022,1,Minor,Bicycle,City Road,Clear,1,0,0
ACC_008556,Jaipur,Rajasthan,26.897329,75.763067,2020-08-30 14:47:20,2020-08-30,14:47:20,14,6,8,2020,1,Minor,Car,Highway,Clear,2,1,1
ACC_008557,Kolkata,West Bengal,22.508175,88.273057,2020-01-17 17:43:04,2020-01-17,17:43:04,17,4,1,2020,1,Minor,Car,Residential,Clear,0,0,0
ACC_008558,Jaipur,Rajasthan,26.967634,75.860765,2022-10-11 19:07:48,2022-10-11,19:07:48,19,1,10,2022,2,Serious,Car,Residential,Night,3,0,1
ACC_008559,Delhi,Delhi,28.64924,77.020903,2023-05-14 12:08:17,2023-05-14,12:08:17,12,6,5,2023,1,Minor,Motorcycle,City Road,Clear,1,0,1
ACC_008560,Mumbai,Maharashtra,19.117455,72.838384,2022-06-28 16:54:52,2022-06-28,16:54:52,16,1,6,2022,3,Fatal,Motorcycle,Highway,Clear,3,1,5
ACC_008561,Jaipur,Rajasthan,26.910796,75.763994,2021-11-18 17:22:36,2021-11-18,17:22:36,17,3,11,2021,2,Serious,Motorcycle,Rural Road,Night,3,1,3
ACC_008562,Bangalore,Karnataka,13.03101,77.515329,2020-07-26 22:34:55,2020-07-26,22:34:55,22,6,7,2020,1,Minor,Motorcycle,Highway,Clear,3,1,2
ACC_008563,Delhi,Delhi,28.703984,77.053914,2020-11-08 09:10:29,2020-11-08,09:10:29,9,6,11,2020,1,Minor,Motorcycle,Highway,Rain,1,0,1
ACC_008564,Surat,Gujarat,21.228497,72.804347,2023-10-04 14:12:48,2023-10-04,14:12:48,14,2,10,2023,1,Minor,Auto-rickshaw,Rural Road,Clear,3,1,2
ACC_008565,Mumbai,Maharashtra,19.139111,72.846842,2020-01-05 20:40:20,2020-01-05,20:40:20,20,6,1,2020,1,Minor,Motorcycle,Highway,Clear,0,0,0
ACC_008566,Jaipur,Rajasthan,26.925835,75.877723,2021-05-22 08:55:25,2021-05-22,08:55:25,8,5,5,2021,1,Minor,Auto-rickshaw,Highway,Night,0,0,0
ACC_008567,Surat,Gujarat,21.220428,72.816045,2023-07-20 10:46:39,2023-07-20,10:46:39,10,3,7,2023,1,Minor,Motorcycle,City Road,Clear,1,0,0
ACC_008568,Chennai,Tamil Nadu,13.042721,80.248597,2021-06-11 06:36:10,2021-06-11,06:36:10,6,4,6,2021,1,Minor,Motorcycle,Highway,Rain,0,0,1
ACC_008569,Chennai,Tamil Nadu,12.996616,80.368808,2021-02-06 04:42:05,2021-02-06,04:42:05,4,5,2,2021,1,Minor,Bus,City Road,Clear,0,0,0
ACC_008570,Kolkata,West Bengal,22.653558,88.41756,2023-12-18 18:42:38,2023-12-18,18:42:38,18,0,12,2023,1,Minor,Motorcycle,Residential,Night,0,0,2
ACC_008571,Kolkata,West Bengal,22.580644,88.273476,2020-01-28 06:33:26,2020-01-28,06:33:26,6,1,1,2020,1,Minor,Car,City Road,Rain,1,0,0
ACC_008572,Mumbai,Maharashtra,19.045409,72.859298,2022-02-16 10:58:39,2022-02-16,10:58:39,10,2,2,2022,1,Minor,Car,City Road,Clear,0,0,1
ACC_008573,Ahmedabad,Gujarat,23.023359,72.565166,2022-12-12 12:08:56,2022-12-12,12:08:56,12,0,12,2022,1,Minor,Car,Highway,Clear,1,0,0
ACC_008574,Hyderabad,Telangana,17.419432,78.54044,2021-09-18 19:10:59,2021-09-18,19:10:59,19,5,9,2021,1,Minor,Car,City Road,Clear,0,0,2
ACC_008575,Kolkata,West Bengal,22.473317,88.337301,2020-04-06 22:21:06,2020-04-06,22:21:06,22,0,4,2020,1,Minor,Car,Rural Road,Rain,1,0,0
ACC_008576,Kolkata,West Bengal,22.501276,88.301772,2021-07-14 12:09:20,2021-07-14,12:09:20,12,2,7,2021,1,Minor,Motorcycle,Highway,Clear,1,0,0
ACC_008577,Jaipur,Rajasthan,26.927041,75.756026,2020-11-21 14:59:11,2020-11-21,14:59:11,14,5,11,2020,2,Serious,Motorcycle,City Road,Fog,3,0,1
ACC_008578,Jaipur,Rajasthan,26.913332,75.766361,2022-12-22 16:29:03,2022-12-22,16:29:03,16,3,12,2022,2,Serious,Bicycle,Rural Road,Rain,3,0,2
ACC_008579,Hyderabad,Telangana,17.475846,78.446795,2023-06-01 17:25:59,2023-06-01,17:25:59,17,3,6,2023,2,Serious,Car,City Road,Rain,0,0,2
ACC_008580,Ahmedabad,Gujarat,23.012664,72.560732,2020-03-10 12:56:59,2020-03-10,12:56:59,12,1,3,2020,1,Minor,Car,City Road,Rain,1,0,2
ACC_008581,Delhi,Delhi,28.759891,77.033095,2022-01-21 18:49:57,2022-01-21,18:49:57,18,4,1,2022,1,Minor,Truck,Rural Road,Rain,2,0,1
ACC_008582,Mumbai,Maharashtra,19.100582,72.797405,2020-06-05 16:50:45,2020-06-05,16:50:45,16,4,6,2020,1,Minor,Car,Rural Road,Clear,1,0,0
ACC_008583,Delhi,Delhi,28.676527,77.03091,2020-07-09 15:03:19,2020-07-09,15:03:19,15,3,7,2020,1,Minor,Truck,City Road,Clear,0,0,0
ACC_008584,Kolkata,West Bengal,22.648387,88.406279,2022-06-15 01:43:58,2022-06-15,01:43:58,1,2,6,2022,1,Minor,Auto-rickshaw,City Road,Rain,0,0,3
ACC_008585,Bangalore,Karnataka,13.024951,77.567084,2022-10-13 13:30:45,2022-10-13,13:30:45,13,3,10,2022,1,Minor,Truck,City Road,Rain,1,0,0
ACC_008586,Jaipur,Rajasthan,26.85923,75.854018,2023-09-19 11:50:46,2023-09-19,11:50:46,11,1,9,2023,3,Fatal,Motorcycle,City Road,Clear,3,1,0
ACC_008587,Delhi,Delhi,28.693363,77.12592,2020-05-19 10:38:58,2020-05-19,10:38:58,10,1,5,2020,1,Minor,Car,City Road,Clear,0,1,0
ACC_008588,Hyderabad,Telangana,17.367979,78.393669,2022-03-01 20:20:02,2022-03-01,20:20:02,20,1,3,2022,1,Minor,Car,City Road,Clear,1,1,1
ACC_008589,Chennai,Tamil Nadu,13.041592,80.19428,2021-11-05 19:25:13,2021-11-05,19:25:13,19,4,11,2021,2,Serious,Motorcycle,Residential,Clear,2,0,0
ACC_008590,Chennai,Tamil Nadu,13.024918,80.171605,2020-08-06 21:20:00,2020-08-06,21:20:00,21,3,8,2020,1,Minor,Motorcycle,City Road,Clear,0,1,2
ACC_008591,Pune,Maharashtra,18.533629,73.784686,2021-12-21 18:19:13,2021-12-21,18:19:13,18,1,12,2021,1,Minor,Car,Rural Road,Night,0,0,0
ACC_008592,Mumbai,Maharashtra,19.076953,72.813898,2023-01-12 16:29:59,2023-01-12,16:29:59,16,3,1,2023,1,Minor,Motorcycle,City Road,Night,2,0,2
ACC_008593,Kolkata,West Bengal,22.658207,88.345408,2022-02-17 11:20:02,2022-02-17,11:20:02,11,3,2,2022,1,Minor,Car,City Road,Clear,0,0,2
ACC_008594,Chennai,Tamil Nadu,13.179653,80.31403,2020-08-25 08:00:46,2020-08-25,08:00:46,8,1,8,2020,1,Minor,Car,City Road,Rain,0,0,1
ACC_008595,Bangalore,Karnataka,12.973711,77.613887,2021-09-27 09:32:18,2021-09-27,09:32:18,9,0,9,2021,1,Minor,Car,City Road,Clear,0,0,1
ACC_008596,Pune,Maharashtra,18.567427,73.783911,2020-01-12 08:35:02,2020-01-12,08:35:02,8,6,1,2020,2,Serious,Car,Rural Road,Clear,1,0,2
ACC_008597,Hyderabad,Telangana,17.297567,78.44133,2020-09-20 01:40:26,2020-09-20,01:40:26,1,6,9,2020,1,Minor,Car,Rural Road,Rain,0,1,3
ACC_008598,Jaipur,Rajasthan,27.006481,75.760798,2022-03-09 08:27:49,2022-03-09,08:27:49,8,2,3,2022,2,Serious,Truck,City Road,Clear,3,0,1
ACC_008599,Surat,Gujarat,21.176298,72.828915,2023-11-13 10:38:22,2023-11-13,10:38:22,10,0,11,2023,1,Minor,Motorcycle,City Road,Clear,3,1,0
ACC_008600,Pune,Maharashtra,18.524886,73.931219,2021-03-25 18:00:15,2021-03-25,18:00:15,18,3,3,2021,1,Minor,Truck,Highway,Clear,3,0,1
ACC_008601,Kolkata,West Bengal,22.634465,88.45037,2022-04-29 08:11:39,2022-04-29,08:11:39,8,4,4,2022,1,Minor,Motorcycle,Highway,Clear,2,0,1
ACC_008602,Mumbai,Maharashtra,19.003,72.778625,2021-06-14 07:43:15,2021-06-14,07:43:15,7,0,6,2021,3,Fatal,Car,Highway,Clear,4,1,1
ACC_008603,Jaipur,Rajasthan,26.915379,75.71118,2020-06-17 11:48:29,2020-06-17,11:48:29,11,2,6,2020,1,Minor,Motorcycle,Highway,Clear,0,0,2
ACC_008604,Jaipur,Rajasthan,26.898263,75.840203,2020-09-05 19:13:32,2020-09-05,19:13:32,19,5,9,2020,1,Minor,Motorcycle,Highway,Clear,1,0,0
ACC_008605,Chennai,Tamil Nadu,13.010542,80.330717,2020-09-21 00:30:50,2020-09-21,00:30:50,0,0,9,2020,1,Minor,Car,Residential,Night,1,0,3
ACC_008606,Kolkata,West Bengal,22.512919,88.303361,2023-07-22 11:45:33,2023-07-22,11:45:33,11,5,7,2023,2,Serious,Truck,City Road,Fog,2,0,4
ACC_008607,Bangalore,Karnataka,13.061816,77.520733,2022-09-23 08:30:06,2022-09-23,08:30:06,8,4,9,2022,3,Fatal,Motorcycle,City Road,Clear,4,1,1
ACC_008608,Bangalore,Karnataka,13.006156,77.55399,2021-10-17 20:32:19,2021-10-17,20:32:19,20,6,10,2021,1,Minor,Car,City Road,Clear,1,0,1
ACC_008609,Pune,Maharashtra,18.492987,73.790637,2023-05-02 05:04:08,2023-05-02,05:04:08,5,1,5,2023,1,Minor,Motorcycle,Residential,Rain,2,0,2
ACC_008610,Chennai,Tamil Nadu,13.024669,80.361324,2021-10-01 11:56:55,2021-10-01,11:56:55,11,4,10,2021,1,Minor,Bus,Rural Road,Rain,0,0,2
ACC_008611,Pune,Maharashtra,18.569322,73.770641,2020-07-04 17:48:35,2020-07-04,17:48:35,17,5,7,2020,1,Minor,Car,Rural Road,Clear,1,0,0
ACC_008612,Delhi,Delhi,28.761794,77.093785,2023-07-18 18:28:46,2023-07-18,18:28:46,18,1,7,2023,2,Serious,Bus,Rural Road,Clear,3,0,2
ACC_008613,Chennai,Tamil Nadu,13.041987,80.173524,2022-02-09 16:53:10,2022-02-09,16:53:10,16,2,2,2022,1,Minor,Auto-rickshaw,City Road,Rain,1,0,1
ACC_008614,Bangalore,Karnataka,12.92319,77.579248,2021-02-16 19:13:51,2021-02-16,19:13:51,19,1,2,2021,1,Minor,Bus,City Road,Clear,0,0,0
ACC_008615,Jaipur,Rajasthan,26.886877,75.85661,2020-03-07 02:10:34,2020-03-07,02:10:34,2,5,3,2020,1,Minor,Motorcycle,City Road,Fog,3,1,0
ACC_008616,Chennai,Tamil Nadu,12.992978,80.311734,2023-06-09 08:18:23,2023-06-09,08:18:23,8,4,6,2023,2,Serious,Car,Rural Road,Clear,1,0,1
ACC_008617,Pune,Maharashtra,18.491845,73.799512,2020-08-30 11:56:28,2020-08-30,11:56:28,11,6,8,2020,1,Minor,Bus,Residential,Night,1,0,1
ACC_008618,Jaipur,Rajasthan,26.876332,75.738227,2023-11-04 23:02:22,2023-11-04,23:02:22,23,5,11,2023,1,Minor,Car,City Road,Clear,0,0,1
ACC_008619,Ahmedabad,Gujarat,23.002497,72.561074,2020-02-21 11:40:13,2020-02-21,11:40:13,11,4,2,2020,1,Minor,Truck,City Road,Clear,2,0,0
ACC_008620,Surat,Gujarat,21.223051,72.755121,2022-07-26 05:23:22,2022-07-26,05:23:22,5,1,7,2022,1,Minor,Car,City Road,Clear,4,0,3
ACC_008621,Mumbai,Maharashtra,19.148244,72.877772,2022-10-27 18:38:36,2022-10-27,18:38:36,18,3,10,2022,1,Minor,Bus,Highway,Clear,0,0,2
ACC_008622,Kolkata,West Bengal,22.588743,88.411893,2020-11-01 13:14:45,2020-11-01,13:14:45,13,6,11,2020,1,Minor,Car,City Road,Clear,1,0,3
ACC_008623,Ahmedabad,Gujarat,23.115305,72.579947,2021-04-29 02:41:53,2021-04-29,02:41:53,2,3,4,2021,2,Serious,Bicycle,Rural Road,Clear,2,0,1
ACC_008624,Mumbai,Maharashtra,19.021845,72.839447,2023-06-23 22:15:32,2023-06-23,22:15:32,22,4,6,2023,2,Serious,Motorcycle,Rural Road,Rain,1,0,4
ACC_008625,Jaipur,Rajasthan,26.927016,75.774518,2022-12-27 09:46:02,2022-12-27,09:46:02,9,1,12,2022,2,Serious,Bicycle,Rural Road,Night,2,0,1
ACC_008626,Surat,Gujarat,21.167945,72.813412,2022-06-05 19:19:56,2022-06-05,19:19:56,19,6,6,2022,1,Minor,Car,Rural Road,Clear,1,0,2
ACC_008627,Kolkata,West Bengal,22.638526,88.271754,2023-10-02 19:53:19,2023-10-02,19:53:19,19,0,10,2023,1,Minor,Truck,Highway,Clear,0,0,1
ACC_008628,Hyderabad,Telangana,17.304535,78.515871,2023-10-22 18:20:24,2023-10-22,18:20:24,18,6,10,2023,1,Minor,Car,Highway,Clear,0,0,0
ACC_008629,Jaipur,Rajasthan,26.989274,75.72181,2021-11-19 18:54:38,2021-11-19,18:54:38,18,4,11,2021,1,Minor,Car,City Road,Night,1,0,1
ACC_008630,Surat,Gujarat,21.16801,72.805361,2023-01-08 18:14:56,2023-01-08,18:14:56,18,6,1,2023,2,Serious,Bus,Rural Road,Night,1,0,4
ACC_008631,Jaipur,Rajasthan,26.820819,75.877064,2021-08-01 13:59:17,2021-08-01,13:59:17,13,6,8,2021,3,Fatal,Car,Highway,Clear,2,1,3
ACC_008632,Kolkata,West Bengal,22.556861,88.345435,2023-10-08 18:36:14,2023-10-08,18:36:14,18,6,10,2023,1,Minor,Motorcycle,City Road,Clear,0,0,1
ACC_008633,Surat,Gujarat,21.075251,72.869185,2020-03-19 21:40:32,2020-03-19,21:40:32,21,3,3,2020,1,Minor,Bus,Rural Road,Fog,1,0,1
ACC_008634,Delhi,Delhi,28.769698,77.016824,2023-08-16 14:22:58,2023-08-16,14:22:58,14,2,8,2023,1,Minor,Motorcycle,Rural Road,Clear,1,0,4
ACC_008635,Chennai,Tamil Nadu,13.161449,80.301113,2022-08-19 21:07:40,2022-08-19,21:07:40,21,4,8,2022,2,Serious,Truck,Highway,Clear,1,0,1
ACC_008636,Pune,Maharashtra,18.540526,73.87053,2022-07-18 00:42:45,2022-07-18,00:42:45,0,0,7,2022,1,Minor,Car,City Road,Fog,1,0,1
ACC_008637,Delhi,Delhi,28.764929,77.026595,2020-12-03 09:02:25,2020-12-03,09:02:25,9,3,12,2020,1,Minor,Motorcycle,Highway,Fog,3,0,0
ACC_008638,Mumbai,Maharashtra,19.133126,72.949834,2020-07-03 12:57:45,2020-07-03,12:57:45,12,4,7,2020,1,Minor,Truck,Residential,Night,0,0,0
ACC_008639,Surat,Gujarat,21.155216,72.867757,2022-06-30 10:33:22,2022-06-30,10:33:22,10,3,6,2022,1,Minor,Car,City Road,Clear,1,0,1
ACC_008640,Bangalore,Karnataka,13.05559,77.599318,2023-01-22 18:36:46,2023-01-22,18:36:46,18,6,1,2023,1,Minor,Truck,Highway,Clear,0,0,0
ACC_008641,Ahmedabad,Gujarat,22.990647,72.551879,2022-03-05 08:15:05,2022-03-05,08:15:05,8,5,3,2022,2,Serious,Truck,Residential,Rain,2,0,1
ACC_008642,Ahmedabad,Gujarat,22.951463,72.589955,2020-05-16 23:34:18,2020-05-16,23:34:18,23,5,5,2020,1,Minor,Truck,City Road,Clear,1,0,0
ACC_008643,Chennai,Tamil Nadu,12.993099,80.277673,2022-03-30 18:37:01,2022-03-30,18:37:01,18,2,3,2022,1,Minor,Car,Rural Road,Clear,3,0,0
ACC_008644,Chennai,Tamil Nadu,13.012611,80.192847,2022-02-01 17:15:16,2022-02-01,17:15:16,17,1,2,2022,1,Minor,Car,Residential,Rain,0,0,0
ACC_008645,Jaipur,Rajasthan,26.963561,75.69068,2020-06-17 23:22:34,2020-06-17,23:22:34,23,2,6,2020,1,Minor,Motorcycle,Rural Road,Clear,1,0,0
ACC_008646,Hyderabad,Telangana,17.301395,78.506926,2021-04-18 19:28:04,2021-04-18,19:28:04,19,6,4,2021,2,Serious,Car,Rural Road,Clear,0,0,3
ACC_008647,Bangalore,Karnataka,13.014551,77.582364,2023-12-09 18:40:03,2023-12-09,18:40:03,18,5,12,2023,1,Minor,Motorcycle,City Road,Rain,1,0,2
ACC_008648,Bangalore,Karnataka,12.958599,77.658221,2022-12-28 12:24:27,2022-12-28,12:24:27,12,2,12,2022,2,Serious,Car,Rural Road,Clear,1,0,3
ACC_008649,Chennai,Tamil Nadu,13.154392,80.194219,2023-08-02 17:41:24,2023-08-02,17:41:24,17,2,8,2023,2,Serious,Motorcycle,Highway,Clear,0,0,3
ACC_008650,Surat,Gujarat,21.129524,72.870298,2021-07-22 09:54:09,2021-07-22,09:54:09,9,3,7,2021,2,Serious,Car,City Road,Rain,1,0,0
ACC_008651,Mumbai,Maharashtra,19.14265,72.792063,2020-09-23 12:16:59,2020-09-23,12:16:59,12,2,9,2020,1,Minor,Bicycle,City Road,Clear,1,0,0
ACC_008652,Jaipur,Rajasthan,26.945328,75.707116,2023-11-12 22:08:28,2023-11-12,22:08:28,22,6,11,2023,1,Minor,Car,City Road,Clear,0,0,0
ACC_008653,Hyderabad,Telangana,17.370958,78.586306,2020-06-18 15:43:39,2020-06-18,15:43:39,15,3,6,2020,1,Minor,Motorcycle,Highway,Clear,0,0,1
ACC_008654,Chennai,Tamil Nadu,13.062568,80.301443,2020-12-02 10:17:34,2020-12-02,10:17:34,10,2,12,2020,1,Minor,Truck,Highway,Rain,1,0,2
ACC_008655,Ahmedabad,Gujarat,23.043964,72.517292,2021-12-02 22:35:20,2021-12-02,22:35:20,22,3,12,2021,1,Minor,Truck,City Road,Clear,0,0,2
ACC_008656,Hyderabad,Telangana,17.455353,78.490064,2021-06-30 16:58:17,2021-06-30,16:58:17,16,2,6,2021,1,Minor,Car,Rural Road,Night,2,0,2
ACC_008657,Bangalore,Karnataka,12.989246,77.528872,2020-12-04 07:43:05,2020-12-04,07:43:05,7,4,12,2020,2,Serious,Truck,Highway,Rain,2,0,4
ACC_008658,Hyderabad,Telangana,17.322842,78.433741,2023-10-20 06:52:59,2023-10-20,06:52:59,6,4,10,2023,3,Fatal,Auto-rickshaw,Rural Road,Clear,5,1,3
ACC_008659,Ahmedabad,Gujarat,23.03868,72.62736,2021-04-26 13:36:21,2021-04-26,13:36:21,13,0,4,2021,3,Fatal,Car,Highway,Night,3,1,2
ACC_008660,Bangalore,Karnataka,13.04485,77.647589,2021-06-27 19:09:56,2021-06-27,19:09:56,19,6,6,2021,1,Minor,Car,City Road,Clear,0,0,1
ACC_008661,Bangalore,Karnataka,12.975949,77.686087,2021-04-06 08:37:17,2021-04-06,08:37:17,8,1,4,2021,1,Minor,Bus,City Road,Clear,1,0,0
ACC_008662,Jaipur,Rajasthan,26.866344,75.856959,2023-02-19 11:02:19,2023-02-19,11:02:19,11,6,2,2023,1,Minor,Motorcycle,City Road,Rain,2,0,2
ACC_008663,Pune,Maharashtra,18.603377,73.861583,2022-12-19 19:01:23,2022-12-19,19:01:23,19,0,12,2022,1,Minor,Car,Rural Road,Clear,1,0,1
ACC_008664,Kolkata,West Bengal,22.489365,88.44734,2020-11-07 23:04:31,2020-11-07,23:04:31,23,5,11,2020,2,Serious,Car,City Road,Fog,0,0,0
ACC_008665,Pune,Maharashtra,18.491461,73.815858,2021-02-11 17:37:12,2021-02-11,17:37:12,17,3,2,2021,1,Minor,Car,City Road,Clear,1,0,0
ACC_008666,Hyderabad,Telangana,17.36489,78.542145,2020-09-29 21:55:00,2020-09-29,21:55:00,21,1,9,2020,2,Serious,Motorcycle,Highway,Clear,4,0,2
ACC_008667,Bangalore,Karnataka,12.963417,77.635528,2020-11-09 16:20:57,2020-11-09,16:20:57,16,0,11,2020,1,Minor,Car,Highway,Fog,0,0,2
ACC_008668,Chennai,Tamil Nadu,13.132345,80.335925,2021-09-05 07:56:09,2021-09-05,07:56:09,7,6,9,2021,1,Minor,Motorcycle,Rural Road,Clear,1,0,2
ACC_008669,Bangalore,Karnataka,12.924846,77.5532,2021-10-26 10:44:35,2021-10-26,10:44:35,10,1,10,2021,3,Fatal,Car,City Road,Clear,2,1,3
ACC_008670,Jaipur,Rajasthan,26.955798,75.820611,2020-12-13 22:37:56,2020-12-13,22:37:56,22,6,12,2020,1,Minor,Car,City Road,Clear,1,0,0
ACC_008671,Jaipur,Rajasthan,26.943757,75.694182,2021-07-27 11:01:37,2021-07-27,11:01:37,11,1,7,2021,1,Minor,Car,Rural Road,Night,0,0,1
ACC_008672,Ahmedabad,Gujarat,23.080826,72.650375,2022-01-24 09:41:11,2022-01-24,09:41:11,9,0,1,2022,1,Minor,Car,Residential,Clear,0,0,0
ACC_008673,Jaipur,Rajasthan,26.963808,75.87214,2022-04-01 03:47:46,2022-04-01,03:47:46,3,4,4,2022,1,Minor,Bus,City Road,Night,1,0,1
ACC_008674,Kolkata,West Bengal,22.625919,88.356085,2022-09-03 17:15:25,2022-09-03,17:15:25,17,5,9,2022,1,Minor,Bus,Highway,Clear,1,0,1
ACC_008675,Mumbai,Maharashtra,19.133516,72.923001,2022-05-26 05:54:10,2022-05-26,05:54:10,5,3,5,2022,1,Minor,Auto-rickshaw,City Road,Clear,2,1,1
ACC_008676,Ahmedabad,Gujarat,22.993545,72.554829,2020-01-04 22:00:42,2020-01-04,22:00:42,22,5,1,2020,1,Minor,Auto-rickshaw,City Road,Clear,0,0,1
ACC_008677,Ahmedabad,Gujarat,22.982889,72.489814,2021-03-05 07:52:17,2021-03-05,07:52:17,7,4,3,2021,2,Serious,Motorcycle,City Road,Rain,2,0,0
ACC_008678,Ahmedabad,Gujarat,23.091617,72.52042,2023-05-12 00:36:19,2023-05-12,00:36:19,0,4,5,2023,3,Fatal,Car,City Road,Clear,4,1,1
ACC_008679,Hyderabad,Telangana,17.415003,78.483954,2023-06-30 17:36:43,2023-06-30,17:36:43,17,4,6,2023,1,Minor,Car,Residential,Clear,0,1,2
ACC_008680,Jaipur,Rajasthan,26.977759,75.700618,2021-01-06 22:41:50,2021-01-06,22:41:50,22,2,1,2021,1,Minor,Car,Rural Road,Clear,2,0,0
ACC_008681,Kolkata,West Bengal,22.5506,88.440291,2021-05-12 09:31:50,2021-05-12,09:31:50,9,2,5,2021,2,Serious,Car,Rural Road,Rain,2,0,5
ACC_008682,Ahmedabad,Gujarat,23.021658,72.604132,2021-08-31 19:28:40,2021-08-31,19:28:40,19,1,8,2021,1,Minor,Motorcycle,City Road,Clear,0,0,3
ACC_008683,Mumbai,Maharashtra,19.13577,72.90686,2021-01-17 21:26:18,2021-01-17,21:26:18,21,6,1,2021,1,Minor,Motorcycle,Rural Road,Fog,3,0,2
ACC_008684,Hyderabad,Telangana,17.369258,78.511977,2020-12-29 17:11:55,2020-12-29,17:11:55,17,1,12,2020,2,Serious,Car,Highway,Rain,3,0,0
ACC_008685,Delhi,Delhi,28.798499,77.18494,2022-11-12 22:35:09,2022-11-12,22:35:09,22,5,11,2022,1,Minor,Car,City Road,Night,2,0,3
ACC_008686,Hyderabad,Telangana,17.380662,78.53118,2022-10-09 08:24:07,2022-10-09,08:24:07,8,6,10,2022,3,Fatal,Car,Highway,Clear,2,1,1
ACC_008687,Surat,Gujarat,21.093203,72.761342,2020-08-07 03:51:35,2020-08-07,03:51:35,3,4,8,2020,1,Minor,Truck,Rural Road,Clear,1,0,2
ACC_008688,Chennai,Tamil Nadu,13.038935,80.284459,2023-02-19 17:02:32,2023-02-19,17:02:32,17,6,2,2023,1,Minor,Motorcycle,City Road,Clear,0,0,0
